LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Oct 08 18:05:47 +0530 2025
 470 atoms
 460 bonds
 900 angles
 1260 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 0 20  xlo xhi
 0 20   ylo yhi
 0 20   zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H

# Bond Coeffs
#
# 1  C-C
# 2  C-H

# Angle Coeffs
#
# 1  C-C-C
# 2  C-C-H
# 3  H-C-H

# Dihedral Coeffs
#
# 1  C-C-C-C
# 2  C-C-C-H
# 3  H-C-C-H

 Masses

 1 12.010700 # C
 2 1.007940 # H

 Atoms # full

237	6	1	-0.18	4.63	2.462	8.169	#	C	UNL
238	6	2	0.09	7.281	17.933001	10.253	#	H	UNL
239	6	2	0.09	7.46	16.409	11.135	#	H	UNL
240	6	2	0.09	8.524	16.771	9.762	#	H	UNL
241	6	2	0.09	4.246	0.691	6.957	#	H	UNL
242	6	2	0	5.942	0.881	7.443	#	H	UNL
243	6	2	0	4.738	0.337	8.621	#	H	UNL
244	6	1	-0.18	4.859	3.421	6.984	#	C	UNL
245	6	2	0.09	3.598	2.549	8.52	#	H	UNL
246	6	2	0.09	5.284	2.738	9	#	H	UNL
247	6	1	-0.18	4.584	4.886	7.386	#	C	UNL
248	6	2	0.09	4.202	3.141	6.156	#	H	UNL
249	6	2	0.09	5.89	3.328	6.633	#	H	UNL
250	6	1	-0.18	4.805	5.842	6.196	#	C	UNL
251	6	2	0.09	3.554	4.979	7.742	#	H	UNL
252	6	2	0.09	5.246	5.167	8.209	#	H	UNL
253	6	1	-0.18	4.536	7.308	6.596	#	C	UNL
254	6	2	0.09	5.834	5.746	5.837	#	H	UNL
255	6	2	0.09	4.141	5.561	5.374	#	H	UNL
256	6	1	-0.18	4.748	8.259	5.396	#	C	UNL
257	6	2	0.09	3.51	7.403	6.961	#	H	UNL
258	6	2	0.09	5.206	7.583	7.414	#	H	UNL
259	6	1	-0.18	4.399	9.729	5.722	#	C	UNL
260	6	2	0.09	5.782	8.194	5.048	#	H	UNL
261	6	2	0.09	4.111	7.931	4.57	#	H	UNL
262	6	1	-0.18	5.394	10.379	6.71	#	C	UNL
263	6	2	0.09	4.408	10.297	4.789	#	H	UNL
264	6	2	0.09	3.384	9.787	6.123	#	H	UNL
265	6	1	-0.18	5.083	11.877	6.906	#	C	UNL
266	6	2	0.09	5.344	9.873	7.678	#	H	UNL
267	6	2	0.09	6.412	10.267	6.329	#	H	UNL
268	6	1	-0.18	6.084	12.535	7.881	#	C	UNL
269	6	2	0.09	5.128	12.388	5.941	#	H	UNL
270	6	2	0.09	4.067	11.992	7.294	#	H	UNL
271	6	1	-0.18	5.783	14.038	8.059	#	C	UNL
272	6	2	0.09	6.031	12.034	8.85	#	H	UNL
273	6	2	0.09	7.099	12.41	7.498	#	H	UNL
274	6	1	-0.18	6.791	14.7	9.022	#	C	UNL
275	6	2	0.09	5.827	14.536	7.087	#	H	UNL
276	6	2	0.09	4.77	14.164	8.45	#	H	UNL
277	6	1	-0.18	6.497	16.205	9.191	#	C	UNL
278	6	2	0.09	6.744	14.207	9.996	#	H	UNL
279	6	2	0.09	7.805	14.569	8.634	#	H	UNL
280	6	1	-0.18	7.505	16.868999	10.146	#	C	UNL
281	6	2	0.09	6.543	16.702	8.219	#	H	UNL
282	6	2	0.09	5.486	16.341	9.584	#	H	UNL
283	7	1	-0.18	12.768	18.819	19.469	#	C	UNL
284	7	1	-0.18	12.066	18.694	18.105	#	C	UNL
285	7	2	0.09	10.485	17.391001	2.403	#	H	UNL
286	7	2	0.09	10.593	18.650999	3.642	#	H	UNL
287	7	2	0.09	12.025	17.691	3.224	#	H	UNL
288	7	2	0.09	12.57	17.938999	20.087	#	H	UNL
289	7	2	0	13.848	18.917	19.339001	#	H	UNL
290	7	2	0	12.405	19.701	20.002001	#	H	UNL
291	7	1	-0.18	12.558	17.452999	17.330999	#	C	UNL
292	7	2	0.09	10.986	18.625999	18.261	#	H	UNL
293	7	2	0.09	12.258	19.596001	17.518	#	H	UNL
294	7	1	-0.18	11.857	17.330999	15.962	#	C	UNL
295	7	2	0.09	12.364	16.554001	17.922001	#	H	UNL
296	7	2	0.09	13.639	17.523001	17.181	#	H	UNL
297	7	1	-0.18	12.344	16.084999	15.195	#	C	UNL
298	7	2	0.09	10.775	17.268	16.111	#	H	UNL
299	7	2	0.09	12.057	18.226999	15.369	#	H	UNL
300	7	1	-0.18	11.648	15.962	13.823	#	C	UNL
301	7	2	0.09	13.426	16.146999	15.049	#	H	UNL
302	7	2	0.09	12.141	15.189	15.788	#	H	UNL
303	7	1	-0.18	12.132	14.705	13.065	#	C	UNL
304	7	2	0.09	10.566	15.907	13.967	#	H	UNL
305	7	2	0.09	11.859	16.858	13.235	#	H	UNL
306	7	1	-0.18	11.394	14.487	11.725	#	C	UNL
307	7	2	0.09	13.208	14.77	12.886	#	H	UNL
308	7	2	0.09	11.965	13.828	13.695	#	H	UNL
309	7	1	-0.18	11.751	15.55	10.66	#	C	UNL
310	7	2	0.09	11.666	13.501	11.341	#	H	UNL
311	7	2	0.09	10.314	14.478	11.895	#	H	UNL
312	7	1	-0.18	11.094	15.221	9.304	#	C	UNL
313	7	2	0.09	11.417	16.537001	10.991	#	H	UNL
314	7	2	0.09	12.837	15.593	10.537	#	H	UNL
315	7	1	-0.18	11.46	16.271999	8.234	#	C	UNL
